date,fhv,hvfhv,green_taxi,yellow_taxi
2023-01-02,-0.15002790715298564,-0.43290302423583876,0.06675752008513199,-0.14630854486744296
2023-01-03,0.7333930091284718,0.15777989233501374,0.3065251602532608,0.26432926521360406
2023-01-04,0.09405193698389733,0.0333615335389106,0.1145883957402249,0.10261802308443928
2023-01-05,0.0023288319794009782,0.047109784071305186,0.014166903604740936,0.06086856004555094
2023-01-06,-0.019139902076158205,0.16081570138933227,0.051996398413868786,0.01181581293138093
2023-01-07,-0.4010882158069907,0.06799427257870869,-0.167196921401018,0.026524499373054
2023-01-08,-0.2853241369098766,-0.15893207254037303,-0.2611115675258893,-0.20175691316323835
2023-01-09,0.6635082997471482,-0.1379326157351688,0.2908416327421495,-0.0020665385840255286
2023-01-10,0.09878875049459182,0.05523220701204347,-0.021868753054302085,0.15372650308281735
2023-01-11,0.018293193047325483,0.0620419939188424,0.13588927392511285,0.06049019942570703
2023-01-12,0.004628890336262972,0.11693524523970283,0.0159556635847895,0.04753963077675666
2023-01-13,-0.10475210163122052,0.07699853307559279,0.009060530764277614,-0.009772050010717383
2023-01-14,-0.3622274290535183,0.12321980268061383,-0.16182712732559745,0.025887902167435323
2023-01-15,-0.2789826572468598,-0.10028004734059792,-0.19990258727475904,-0.14830776823531006
2023-01-16,0.15783178443929027,-0.27628243584411566,-0.11441035117774422,-0.1903249146430828
2023-01-17,0.5396087029074037,0.04708504514643294,0.3491975629240174,0.22743152060631328
2023-01-18,0.09202509318302188,0.030857037275539217,0.04142733219252231,0.04776263284066103
2023-01-19,-0.007741974153615397,0.1955558496954269,0.11830499348455198,0.07561524000667383
2023-01-20,-0.06917793672297515,0.00540926248791529,-0.06506997163028319,-0.04968691340440744
2023-01-21,-0.3717801262451636,0.10614497945024542,-0.14300738132928228,0.02880633963168153
2023-01-22,-0.23676464726617477,-0.1380726190433753,-0.18756894514637243,-0.21142570751633677
2023-01-23,0.5373284436319901,-0.16984982325263323,0.2988929522009976,-0.008909041041716909
2023-01-24,0.11807448429062506,-0.0026872597458237383,0.00874095055450929,0.14442003901169684
2023-01-25,0.01169357543738761,0.18062186884997938,0.10457280391957703,0.04932079066280386
2023-01-26,0.0036589868850414767,-0.044288319058186365,-0.017699577099400975,0.04926558224833328
2023-01-27,-0.04908239093948357,0.10214995856865136,-0.07985275611061368,-0.029723885089545134
2023-01-28,-0.35117870875481944,0.05964877055063303,-0.1637300232633423,0.002774848557748024
2023-01-29,-0.2770464205420415,-0.18059172089033876,-0.2077512320292235,-0.2221083243793546
2023-01-30,0.5593809910336631,-0.19393178885482085,0.2882785532329615,-0.06409219551696804
2023-01-31,0.10880649114842299,0.09108794078401057,0.032991775999390974,0.17933629553897476
2023-02-01,0.044387660300217915,0.04161559402491515,0.10271747592514455,0.07182158486117703
2023-02-02,-0.024680020748625558,0.06124113400467931,0.007003919681819573,0.0472534563867291
2023-02-03,0.008738169195732236,0.2523419647183793,0.07252803973443332,0.017109748469954344
2023-02-04,-0.43749779695389934,0.006575706385829178,-0.40582579341414854,-0.15695585306562793
2023-02-05,-0.21473732149409636,-0.27249954860330033,-0.07003701567369981,-0.1447519571444779
2023-02-06,0.5715866319675771,-0.1466183340941345,0.28623006116138644,0.06908157536246616
2023-02-07,0.13628749345022362,0.05924918832838223,0.07067700905508274,0.15266915734326042
2023-02-08,0.007330986821101415,0.030318534132186204,0.04254269036548467,0.021381756508526018
2023-02-09,-0.05908808065174214,0.06790629267846307,0.028776203861693394,0.05677102943150814
2023-02-10,-0.0034725803458925016,0.1310288005327934,-0.01639693552292541,-0.005528984314186114
2023-02-11,-0.348929287602698,0.0804162761509671,-0.16471506563520374,0.0044378576832649844
2023-02-12,-0.2197049450846649,-0.11034476864336165,-0.1488008573250186,-0.1832652498492044
2023-02-13,0.45819067951902526,-0.23017465968649073,0.1488008573250186,-0.023510515843188973
2023-02-14,0.1839959616299384,0.12814888402106736,0.11141648391084193,0.14812739030654237
2023-02-15,-0.027562696926663695,-0.046750265762039805,0.039361073880580306,0.02593511574360579
2023-02-16,-0.0630153510877693,0.04338520752616652,0.021978906718775167,0.01609530592493962
2023-02-17,-0.0010412329137309258,0.16329353979122346,0.01739174271186924,-0.01184492356592732
2023-02-18,-0.3631399205818112,0.012136408486416828,-0.2266165918352771,-0.05672559678876159
2023-02-19,-0.2651692733191754,-0.14103531233372396,-0.1747340537637928,-0.14549887538707046
2023-02-20,0.14312687988312436,-0.2447186425322852,-0.00448934536259444,-0.13153768704815694
2023-02-21,0.39291988638676345,0.0788336257838616,0.2682309019476068,0.224324711571455
2023-02-22,0.10386276486191605,0.0921538986294277,0.06332811146790292,0.10558405181021646
2023-02-23,0.0009263548601306608,0.06573196879939817,0.017607497698560327,0.036090865823936336
2023-02-24,-0.05086020646393408,0.1330085787367231,0.06153421104803957,-0.0005308941339048208
2023-02-25,-0.37031406674859535,0.11437833077734635,-0.2581582768403752,-0.010959109718023396
2023-02-26,-0.22181194104420518,-0.22112714718279436,-0.1874530004981086,-0.21011902141873018
2023-02-27,0.5011903117823185,-0.13611708125683059,0.33447340194221903,0.010414060067700456
2023-02-28,0.01960501836361288,0.06273060012747825,-0.07664429264011931,0.0824388756137124
2023-03-01,0.16931397263060377,0.019012777515863354,0.16591100966729833,0.1301298833884765
2023-03-02,0.01972757237615017,0.04660047964504558,-0.015367186771033195,0.031011496967920986
2023-03-03,-0.027016808748589635,0.15584777324921534,0.050944801615248544,-0.0230322248616497
2023-03-04,-0.36996819104939516,0.0678245534045219,-0.2178229259746051,-0.02571329519087978
2023-03-05,-0.17880691599801368,-0.18074965277502722,-0.1647279226106834,-0.14259616034592854
2023-03-06,0.4694900625135713,-0.19715060641369486,0.21860251204795322,-0.04625970874325507
2023-03-07,0.037185252597289324,0.10741629635231688,0.11802381965022686,0.19366448266849245
2023-03-08,0.04160535434921949,0.029369906306175877,-0.04088619791663691,0.0334281873598904
2023-03-09,0.04060832184224219,0.03978236542038667,0.04434707428012355,0.03246217156732922
2023-03-10,-0.008871987600140253,0.14355612057178693,-0.01742541671385917,0.00021423509912031096
2023-03-11,-0.39081631576933124,0.02479952009988024,-0.19759383662860777,-0.08726681640861689
2023-03-12,-0.25042449658510246,-0.18468271487066748,-0.17596389434887555,-0.1475928875505162
2023-03-13,0.5349855564311262,-0.05111286695244114,0.31855691432040095,0.047494760634485066
2023-03-14,0.02960846207171798,0.028020320291892536,-0.03742290797002443,0.06739310822625869
2023-03-15,0.08133109093099089,0.018434457719356045,0.0994303706526314,0.10615070619427873
2023-03-16,-0.005355277214807422,0.027304705326850708,0.04066682344383247,0.0341365384183875
